image_path,item_id,split,clothing_type,clothing_label,x1,y1,x2,y2
img/WOMEN/Blouses_Shirts/id_00001832/01_1_front.jpg,id_00001832,gallery,1,upper,56,64,208,208
img/WOMEN/Blouses_Shirts/id_00001832/01_3_back.jpg,id_00001832,gallery,1,upper,19,53,247,256
img/WOMEN/Blouses_Shirts/id_00001832/01_7_additional.jpg,id_00001832,gallery,1,upper,67,53,174,220
img/WOMEN/Jackets_Coats/id_00001833/02_2_side.jpg,id_00001833,gallery,1,upper,93,36,143,167
img/WOMEN/Jackets_Coats/id_00001833/02_3_back.jpg,id_00001833,gallery,1,upper,54,47,188,256
img/WOMEN/Shorts/id_00001834/02_1_front.jpg,id_00001834,gallery,2,lower,58,140,178,242
img/WOMEN/Shorts/id_00001834/02_3_back.jpg,id_00001834,gallery,2,lower,100,7,195,84
img/WOMEN/Tees_Tanks/id_00001838/01_1_front.jpg,id_00001838,gallery,1,upper,55,54,183,179
img/WOMEN/Blouses_Shirts/id_00001840/03_1_front.jpg,id_00001840,gallery,1,upper,59,43,211,203
img/WOMEN/Blouses_Shirts/id_00001840/03_2_side.jpg,id_00001840,gallery,1,upper,59,45,193,211
img/WOMEN/Blouses_Shirts/id_00001840/03_3_back.jpg,id_00001840,gallery,1,upper,52,36,212,249
img/WOMEN/Blouses_Shirts/id_00001840/03_4_full.jpg,id_00001840,gallery,1,upper,93,33,179,133
img/WOMEN/Dresses/id_00001841/04_2_side.jpg,id_00001841,gallery,3,full,79,8,159,256
img/WOMEN/Dresses/id_00001841/04_3_back.jpg,id_00001841,gallery,3,full,62,4,192,256
img/WOMEN/Dresses/id_00001841/05_1_front.jpg,id_00001841,gallery,3,full,110,24,172,163
img/WOMEN/Dresses/id_00001841/05_3_back.jpg,id_00001841,gallery,3,full,72,1,194,256
img/WOMEN/Jackets_Coats/id_00001842/01_1_front.jpg,id_00001842,gallery,1,upper,91,49,206,236
img/WOMEN/Tees_Tanks/id_00001844/09_2_side.jpg,id_00001844,gallery,1,upper,86,47,157,237
img/WOMEN/Tees_Tanks/id_00001844/09_4_full.jpg,id_00001844,gallery,1,upper,91,42,170,142
img/WOMEN/Dresses/id_00001845/03_2_side.jpg,id_00001845,gallery,3,full,112,19,194,253
img/WOMEN/Tees_Tanks/id_00001848/04_1_front.jpg,id_00001848,gallery,1,upper,60,55,181,223
img/WOMEN/Tees_Tanks/id_00001848/04_3_back.jpg,id_00001848,gallery,1,upper,60,48,211,227
img/WOMEN/Tees_Tanks/id_00001848/04_4_full.jpg,id_00001848,gallery,1,upper,90,40,163,135
img/WOMEN/Tees_Tanks/id_00001848/05_7_additional.jpg,id_00001848,gallery,1,upper,94,39,160,131
img/WOMEN/Tees_Tanks/id_00001848/06_1_front.jpg,id_00001848,gallery,1,upper,73,61,188,217
img/WOMEN/Tees_Tanks/id_00001848/06_3_back.jpg,id_00001848,gallery,1,upper,66,53,208,246
img/WOMEN/Cardigans/id_00001851/03_1_front.jpg,id_00001851,gallery,1,upper,62,44,192,256
img/WOMEN/Cardigans/id_00001851/03_7_additional.jpg,id_00001851,gallery,1,upper,112,40,147,256
img/WOMEN/Cardigans/id_00001851/04_2_side.jpg,id_00001851,gallery,1,upper,120,45,150,256
img/WOMEN/Skirts/id_00001852/02_4_full.jpg,id_00001852,gallery,2,lower,90,87,162,153
img/WOMEN/Skirts/id_00001852/02_7_additional.jpg,id_00001852,gallery,2,lower,77,3,179,105
img/WOMEN/Skirts/id_00001852/03_2_side.jpg,id_00001852,gallery,2,lower,81,1,159,107
img/WOMEN/Skirts/id_00001852/03_3_back.jpg,id_00001852,gallery,2,lower,72,12,166,110
img/WOMEN/Skirts/id_00001852/04_1_front.jpg,id_00001852,gallery,2,lower,82,135,198,253
img/WOMEN/Skirts/id_00001852/04_2_side.jpg,id_00001852,gallery,2,lower,68,16,202,227
img/WOMEN/Skirts/id_00001852/04_4_full.jpg,id_00001852,gallery,2,lower,96,87,166,152
img/WOMEN/Graphic_Tees/id_00001853/01_1_front.jpg,id_00001853,gallery,1,upper,66,41,146,131
img/WOMEN/Graphic_Tees/id_00001853/01_3_back.jpg,id_00001853,gallery,1,upper,62,55,206,246
img/MEN/Shorts/id_00001859/01_7_additional.jpg,id_00001859,gallery,2,lower,62,1,206,107
img/MEN/Shorts/id_00001859/03_1_front.jpg,id_00001859,gallery,2,lower,86,154,200,244
img/MEN/Shorts/id_00001859/03_3_back.jpg,id_00001859,gallery,2,lower,56,1,195,114
img/MEN/Shorts/id_00001859/03_4_full.jpg,id_00001859,gallery,2,lower,1,1,211,256
img/WOMEN/Denim/id_00001865/02_2_side.jpg,id_00001865,gallery,2,lower,104,1,171,241
img/WOMEN/Denim/id_00001865/02_3_back.jpg,id_00001865,gallery,2,lower,74,1,181,238
img/WOMEN/Cardigans/id_00001868/01_1_front.jpg,id_00001868,gallery,1,upper,71,1,174,216
img/WOMEN/Cardigans/id_00001868/01_7_additional.jpg,id_00001868,gallery,1,upper,83,20,153,221
img/WOMEN/Cardigans/id_00001868/02_1_front.jpg,id_00001868,gallery,1,upper,72,29,150,184
img/WOMEN/Blouses_Shirts/id_00001871/01_1_front.jpg,id_00001871,gallery,1,upper,64,49,200,188
img/WOMEN/Blouses_Shirts/id_00001871/01_2_side.jpg,id_00001871,gallery,1,upper,54,38,188,244
img/WOMEN/Jackets_Coats/id_00001873/01_1_front.jpg,id_00001873,gallery,1,upper,79,36,168,181
img/WOMEN/Rompers_Jumpsuits/id_00001878/01_1_front.jpg,id_00001878,gallery,3,full,88,24,174,243
img/MEN/Tees_Tanks/id_00001881/01_1_front.jpg,id_00001881,gallery,1,upper,63,21,193,214
img/MEN/Tees_Tanks/id_00001881/01_3_back.jpg,id_00001881,gallery,1,upper,56,12,198,219
img/MEN/Tees_Tanks/id_00001881/01_6_flat.jpg,id_00001881,gallery,1,upper,43,11,213,232
img/MEN/Tees_Tanks/id_00001881/02_2_side.jpg,id_00001881,gallery,1,upper,81,11,173,217
img/MEN/Tees_Tanks/id_00001881/02_4_full.jpg,id_00001881,gallery,1,upper,85,1,171,119
img/MEN/Tees_Tanks/id_00001881/03_2_side.jpg,id_00001881,gallery,1,upper,114,10,144,214
img/MEN/Tees_Tanks/id_00001881/03_3_back.jpg,id_00001881,gallery,1,upper,66,12,208,223
img/WOMEN/Sweaters/id_00001884/02_1_front.jpg,id_00001884,gallery,1,upper,64,61,206,243
img/WOMEN/Sweaters/id_00001884/02_2_side.jpg,id_00001884,gallery,1,upper,83,74,155,256
img/WOMEN/Dresses/id_00001892/02_2_side.jpg,id_00001892,gallery,3,full,89,47,169,254
img/WOMEN/Dresses/id_00001892/02_4_full.jpg,id_00001892,gallery,3,full,102,39,162,163
img/WOMEN/Dresses/id_00001892/02_7_additional.jpg,id_00001892,gallery,3,full,80,47,194,256
img/WOMEN/Dresses/id_00001892/03_1_front.jpg,id_00001892,gallery,3,full,86,45,181,251
img/WOMEN/Blouses_Shirts/id_00001893/02_2_side.jpg,id_00001893,gallery,1,upper,109,56,187,176
img/WOMEN/Blouses_Shirts/id_00001893/02_4_full.jpg,id_00001893,gallery,1,upper,91,41,157,109
img/WOMEN/Blouses_Shirts/id_00001895/01_2_side.jpg,id_00001895,gallery,1,upper,115,40,167,222
img/WOMEN/Blouses_Shirts/id_00001895/01_3_back.jpg,id_00001895,gallery,1,upper,45,36,199,227
img/WOMEN/Blouses_Shirts/id_00001895/02_1_front.jpg,id_00001895,gallery,1,upper,77,42,207,244
img/WOMEN/Blouses_Shirts/id_00001895/02_2_side.jpg,id_00001895,gallery,1,upper,110,44,153,210
img/WOMEN/Blouses_Shirts/id_00001897/02_2_side.jpg,id_00001897,gallery,1,upper,125,45,149,211
img/WOMEN/Blouses_Shirts/id_00001897/02_4_full.jpg,id_00001897,gallery,1,upper,100,37,165,122
img/WOMEN/Blouses_Shirts/id_00001898/01_3_back.jpg,id_00001898,gallery,1,upper,66,40,204,220
img/WOMEN/Blouses_Shirts/id_00001898/01_4_full.jpg,id_00001898,gallery,1,upper,83,41,162,125
img/WOMEN/Blouses_Shirts/id_00001898/01_7_additional.jpg,id_00001898,gallery,1,upper,98,49,151,227
img/WOMEN/Blouses_Shirts/id_00001898/02_2_side.jpg,id_00001898,gallery,1,upper,94,48,182,242
img/WOMEN/Tees_Tanks/id_00001902/01_1_front.jpg,id_00001902,gallery,1,upper,62,45,163,195
img/WOMEN/Tees_Tanks/id_00001902/01_3_back.jpg,id_00001902,gallery,1,upper,100,42,208,214
img/WOMEN/Sweaters/id_00001904/01_1_front.jpg,id_00001904,gallery,1,upper,65,61,178,192
img/WOMEN/Sweaters/id_00001904/01_2_side.jpg,id_00001904,gallery,1,upper,99,45,147,189
img/WOMEN/Blouses_Shirts/id_00001905/03_1_front.jpg,id_00001905,gallery,1,upper,50,36,208,234
img/WOMEN/Blouses_Shirts/id_00001905/03_4_full.jpg,id_00001905,gallery,1,upper,62,23,139,144
img/WOMEN/Blouses_Shirts/id_00001905/05_3_back.jpg,id_00001905,gallery,1,upper,64,50,214,249
img/WOMEN/Cardigans/id_00001908/01_1_front.jpg,id_00001908,gallery,1,upper,67,38,209,171
img/WOMEN/Cardigans/id_00001908/01_3_back.jpg,id_00001908,gallery,1,upper,122,26,204,172
img/WOMEN/Tees_Tanks/id_00001909/03_2_side.jpg,id_00001909,gallery,1,upper,71,61,169,206
img/WOMEN/Tees_Tanks/id_00001909/03_4_full.jpg,id_00001909,gallery,1,upper,83,37,174,131
img/WOMEN/Tees_Tanks/id_00001909/04_2_side.jpg,id_00001909,gallery,1,upper,91,51,163,217
img/WOMEN/Tees_Tanks/id_00001909/04_3_back.jpg,id_00001909,gallery,1,upper,48,43,211,228
img/WOMEN/Skirts/id_00001911/06_1_front.jpg,id_00001911,gallery,2,lower,82,119,166,250
img/WOMEN/Skirts/id_00001911/06_2_side.jpg,id_00001911,gallery,2,lower,64,7,165,230
img/WOMEN/Dresses/id_00001912/01_1_front.jpg,id_00001912,gallery,3,full,71,34,159,168
img/WOMEN/Dresses/id_00001912/01_3_back.jpg,id_00001912,gallery,3,full,64,43,203,252
img/WOMEN/Dresses/id_00001914/03_1_front.jpg,id_00001914,gallery,3,full,70,49,191,240
img/WOMEN/Dresses/id_00001914/03_4_full.jpg,id_00001914,gallery,3,full,76,36,150,159
img/WOMEN/Blouses_Shirts/id_00001915/02_1_front.jpg,id_00001915,gallery,1,upper,45,52,208,226
img/WOMEN/Blouses_Shirts/id_00001915/02_2_side.jpg,id_00001915,gallery,1,upper,89,54,174,226
img/WOMEN/Blouses_Shirts/id_00001916/01_1_front.jpg,id_00001916,gallery,1,upper,50,51,194,223
img/WOMEN/Blouses_Shirts/id_00001916/01_3_back.jpg,id_00001916,gallery,1,upper,57,49,206,232
img/WOMEN/Pants/id_00001917/01_1_front.jpg,id_00001917,gallery,2,lower,90,84,149,233
img/WOMEN/Pants/id_00001917/01_3_back.jpg,id_00001917,gallery,2,lower,96,7,169,230
img/MEN/Shorts/id_00001918/02_1_front.jpg,id_00001918,gallery,2,lower,95,115,173,173
img/MEN/Shorts/id_00001918/02_2_side.jpg,id_00001918,gallery,2,lower,131,54,145,186
img/MEN/Shirts_Polos/id_00001919/11_1_front.jpg,id_00001919,gallery,1,upper,57,41,235,219
img/MEN/Shirts_Polos/id_00001919/11_7_additional.jpg,id_00001919,gallery,1,upper,1,1,256,256
img/MEN/Shirts_Polos/id_00001919/12_1_front.jpg,id_00001919,gallery,1,upper,34,41,248,251
img/MEN/Shirts_Polos/id_00001919/12_2_side.jpg,id_00001919,gallery,1,upper,132,48,176,245
img/MEN/Shirts_Polos/id_00001919/12_7_additional.jpg,id_00001919,gallery,1,upper,1,29,256,240
img/MEN/Shirts_Polos/id_00001919/13_2_side.jpg,id_00001919,gallery,1,upper,139,35,176,204
img/MEN/Shirts_Polos/id_00001919/14_1_front.jpg,id_00001919,gallery,1,upper,49,47,248,249
img/MEN/Shirts_Polos/id_00001919/14_2_side.jpg,id_00001919,gallery,1,upper,142,31,185,214
img/MEN/Shirts_Polos/id_00001919/14_3_back.jpg,id_00001919,gallery,1,upper,14,34,217,236
img/MEN/Sweaters/id_00001919/01_1_front.jpg,id_00001919,gallery,1,upper,69,45,236,252
img/MEN/Sweaters/id_00001919/01_7_additional.jpg,id_00001919,gallery,1,upper,74,28,225,233
img/MEN/Sweaters/id_00001919/03_3_back.jpg,id_00001919,gallery,1,upper,64,25,234,236
img/WOMEN/Blouses_Shirts/id_00001921/01_1_front.jpg,id_00001921,gallery,1,upper,69,57,225,203
img/WOMEN/Blouses_Shirts/id_00001921/01_4_full.jpg,id_00001921,gallery,1,upper,80,39,168,120
img/WOMEN/Tees_Tanks/id_00001923/02_1_front.jpg,id_00001923,gallery,1,upper,93,50,193,256
img/WOMEN/Tees_Tanks/id_00001923/02_3_back.jpg,id_00001923,gallery,1,upper,61,38,167,254
img/MEN/Tees_Tanks/id_00001924/01_1_front.jpg,id_00001924,gallery,1,upper,52,50,222,251
img/WOMEN/Dresses/id_00001927/01_2_side.jpg,id_00001927,gallery,3,full,99,37,187,256
img/WOMEN/Dresses/id_00001927/01_4_full.jpg,id_00001927,gallery,3,full,80,42,157,160
img/WOMEN/Shorts/id_00001928/02_2_side.jpg,id_00001928,gallery,2,lower,54,32,193,195
img/WOMEN/Shorts/id_00001928/02_3_back.jpg,id_00001928,gallery,2,lower,20,43,238,167
img/WOMEN/Pants/id_00001929/02_2_side.jpg,id_00001929,gallery,2,lower,127,1,144,256
img/WOMEN/Pants/id_00001929/02_3_back.jpg,id_00001929,gallery,2,lower,71,1,171,256
img/WOMEN/Pants/id_00001933/02_1_front.jpg,id_00001933,gallery,2,lower,92,82,144,237
img/WOMEN/Pants/id_00001933/02_3_back.jpg,id_00001933,gallery,2,lower,90,1,167,240
img/WOMEN/Pants/id_00001933/03_1_front.jpg,id_00001933,gallery,2,lower,102,87,148,238
img/WOMEN/Pants/id_00001933/03_2_side.jpg,id_00001933,gallery,2,lower,113,1,135,233
img/WOMEN/Tees_Tanks/id_00001934/01_1_front.jpg,id_00001934,gallery,1,upper,85,60,221,213
img/WOMEN/Tees_Tanks/id_00001934/01_3_back.jpg,id_00001934,gallery,1,upper,71,51,184,200
img/WOMEN/Jackets_Coats/id_00001935/02_1_front.jpg,id_00001935,gallery,1,upper,76,57,174,200
img/WOMEN/Jackets_Coats/id_00001935/02_2_side.jpg,id_00001935,gallery,1,upper,97,54,161,201
img/WOMEN/Pants/id_00001936/02_1_front.jpg,id_00001936,gallery,2,lower,97,92,171,243
img/WOMEN/Pants/id_00001936/02_2_side.jpg,id_00001936,gallery,2,lower,82,1,200,233
img/WOMEN/Tees_Tanks/id_00001941/01_1_front.jpg,id_00001941,gallery,1,upper,99,33,165,144
img/WOMEN/Tees_Tanks/id_00001941/01_2_side.jpg,id_00001941,gallery,1,upper,71,53,187,236
img/WOMEN/Tees_Tanks/id_00001943/03_1_front.jpg,id_00001943,gallery,1,upper,68,55,174,190
img/WOMEN/Tees_Tanks/id_00001943/03_2_side.jpg,id_00001943,gallery,1,upper,120,52,162,188
img/WOMEN/Tees_Tanks/id_00001943/03_7_additional.jpg,id_00001943,gallery,1,upper,102,38,150,114
img/WOMEN/Tees_Tanks/id_00001943/04_3_back.jpg,id_00001943,gallery,1,upper,83,43,135,113
img/WOMEN/Blouses_Shirts/id_00001945/02_2_side.jpg,id_00001945,gallery,1,upper,128,39,157,136
img/WOMEN/Rompers_Jumpsuits/id_00001946/05_1_front.jpg,id_00001946,gallery,3,full,69,53,187,251
img/WOMEN/Rompers_Jumpsuits/id_00001946/05_4_full.jpg,id_00001946,gallery,3,full,85,40,155,150
img/WOMEN/Rompers_Jumpsuits/id_00001946/06_1_front.jpg,id_00001946,gallery,3,full,75,11,185,216
img/WOMEN/Rompers_Jumpsuits/id_00001946/06_3_back.jpg,id_00001946,gallery,3,full,91,46,147,254
img/WOMEN/Sweaters/id_00001947/02_1_front.jpg,id_00001947,gallery,1,upper,1,62,256,256
img/WOMEN/Sweaters/id_00001947/02_2_side.jpg,id_00001947,gallery,1,upper,124,59,158,243
img/MEN/Shirts_Polos/id_00001948/02_3_back.jpg,id_00001948,gallery,1,upper,42,38,235,235
img/MEN/Shirts_Polos/id_00001948/02_4_full.jpg,id_00001948,gallery,1,upper,89,36,190,142
img/WOMEN/Dresses/id_00001951/01_2_side.jpg,id_00001951,gallery,3,full,111,40,137,256
img/WOMEN/Dresses/id_00001951/01_4_full.jpg,id_00001951,gallery,3,full,96,32,161,154
img/WOMEN/Rompers_Jumpsuits/id_00001953/03_1_front.jpg,id_00001953,gallery,3,full,102,24,167,256
img/WOMEN/Rompers_Jumpsuits/id_00001953/03_2_side.jpg,id_00001953,gallery,3,full,91,19,147,256
img/WOMEN/Dresses/id_00001954/03_1_front.jpg,id_00001954,gallery,3,full,88,34,170,156
img/WOMEN/Dresses/id_00001954/03_3_back.jpg,id_00001954,gallery,3,full,61,35,212,236
img/WOMEN/Blouses_Shirts/id_00001957/02_2_side.jpg,id_00001957,gallery,1,upper,103,53,158,187
img/WOMEN/Blouses_Shirts/id_00001957/02_4_full.jpg,id_00001957,gallery,1,upper,87,44,140,101
img/WOMEN/Shorts/id_00001958/02_1_front.jpg,id_00001958,gallery,2,lower,84,147,192,222
img/WOMEN/Shorts/id_00001958/02_2_side.jpg,id_00001958,gallery,2,lower,108,1,168,67
img/WOMEN/Blouses_Shirts/id_00001962/01_3_back.jpg,id_00001962,gallery,1,upper,89,59,209,252
img/WOMEN/Blouses_Shirts/id_00001962/01_4_full.jpg,id_00001962,gallery,1,upper,102,43,164,127
img/WOMEN/Blouses_Shirts/id_00001962/01_7_additional.jpg,id_00001962,gallery,1,upper,1,1,256,256
img/WOMEN/Blouses_Shirts/id_00001962/02_1_front.jpg,id_00001962,gallery,1,upper,78,60,202,213
img/WOMEN/Cardigans/id_00001963/01_2_side.jpg,id_00001963,gallery,1,upper,89,47,153,256
img/WOMEN/Cardigans/id_00001963/01_3_back.jpg,id_00001963,gallery,1,upper,54,41,174,252
img/WOMEN/Tees_Tanks/id_00001965/02_1_front.jpg,id_00001965,gallery,1,upper,105,30,172,149
img/WOMEN/Tees_Tanks/id_00001965/02_2_side.jpg,id_00001965,gallery,1,upper,107,34,145,157
img/WOMEN/Blouses_Shirts/id_00001969/01_1_front.jpg,id_00001969,gallery,1,upper,57,61,193,207
img/WOMEN/Blouses_Shirts/id_00001969/01_3_back.jpg,id_00001969,gallery,1,upper,90,52,174,205
img/WOMEN/Blouses_Shirts/id_00001969/01_4_full.jpg,id_00001969,gallery,1,upper,89,35,168,122
img/WOMEN/Blouses_Shirts/id_00001969/02_2_side.jpg,id_00001969,gallery,1,upper,88,59,183,210
img/WOMEN/Blouses_Shirts/id_00001969/02_3_back.jpg,id_00001969,gallery,1,upper,79,56,164,214
img/WOMEN/Tees_Tanks/id_00001970/03_2_side.jpg,id_00001970,gallery,1,upper,133,53,147,182
img/WOMEN/Tees_Tanks/id_00001970/03_3_back.jpg,id_00001970,gallery,1,upper,44,57,226,215
img/WOMEN/Jackets_Coats/id_00001971/02_1_front.jpg,id_00001971,gallery,1,upper,88,33,165,182
img/WOMEN/Jackets_Coats/id_00001971/02_2_side.jpg,id_00001971,gallery,1,upper,107,30,167,183
img/WOMEN/Shorts/id_00001972/02_2_side.jpg,id_00001972,gallery,2,lower,103,2,141,77
img/WOMEN/Shorts/id_00001972/02_3_back.jpg,id_00001972,gallery,2,lower,73,4,174,78
img/WOMEN/Tees_Tanks/id_00001973/03_1_front.jpg,id_00001973,gallery,1,upper,58,57,207,214
img/WOMEN/Tees_Tanks/id_00001973/03_2_side.jpg,id_00001973,gallery,1,upper,108,58,161,211
img/WOMEN/Tees_Tanks/id_00001973/03_3_back.jpg,id_00001973,gallery,1,upper,61,54,211,221
img/WOMEN/Tees_Tanks/id_00001973/03_4_full.jpg,id_00001973,gallery,1,upper,95,40,181,128
img/WOMEN/Rompers_Jumpsuits/id_00001976/03_3_back.jpg,id_00001976,gallery,3,full,61,34,153,228
img/WOMEN/Rompers_Jumpsuits/id_00001976/04_1_front.jpg,id_00001976,gallery,3,full,79,30,165,151
img/WOMEN/Rompers_Jumpsuits/id_00001976/04_3_back.jpg,id_00001976,gallery,3,full,33,9,175,228
img/WOMEN/Dresses/id_00001979/01_1_front.jpg,id_00001979,gallery,3,full,70,22,202,256
img/WOMEN/Dresses/id_00001979/01_3_back.jpg,id_00001979,gallery,3,full,66,25,224,256
img/WOMEN/Dresses/id_00001979/01_7_additional.jpg,id_00001979,gallery,3,full,73,43,210,253
img/WOMEN/Blouses_Shirts/id_00001981/03_2_side.jpg,id_00001981,gallery,1,upper,106,50,155,244
img/WOMEN/Blouses_Shirts/id_00001981/03_7_additional.jpg,id_00001981,gallery,1,upper,108,44,161,239
img/WOMEN/Blouses_Shirts/id_00001981/04_1_front.jpg,id_00001981,gallery,1,upper,64,53,191,231
img/WOMEN/Blouses_Shirts/id_00001981/04_3_back.jpg,id_00001981,gallery,1,upper,74,44,190,253
img/WOMEN/Tees_Tanks/id_00001982/03_1_front.jpg,id_00001982,gallery,1,upper,58,67,165,163
img/WOMEN/Tees_Tanks/id_00001982/04_1_front.jpg,id_00001982,gallery,1,upper,71,67,174,175
img/WOMEN/Tees_Tanks/id_00001982/04_7_additional.jpg,id_00001982,gallery,1,upper,56,72,199,235
img/WOMEN/Tees_Tanks/id_00001982/05_2_side.jpg,id_00001982,gallery,1,upper,119,63,148,184
img/WOMEN/Tees_Tanks/id_00001982/05_3_back.jpg,id_00001982,gallery,1,upper,59,67,179,189
img/WOMEN/Skirts/id_00001983/04_1_front.jpg,id_00001983,gallery,2,lower,83,86,132,176
img/WOMEN/Skirts/id_00001983/04_2_side.jpg,id_00001983,gallery,2,lower,99,6,152,145
img/WOMEN/Skirts/id_00001983/04_3_back.jpg,id_00001983,gallery,2,lower,69,19,193,235
img/WOMEN/Skirts/id_00001983/04_7_additional.jpg,id_00001983,gallery,2,lower,61,24,197,256
img/MEN/Shirts_Polos/id_00001985/01_2_side.jpg,id_00001985,gallery,1,upper,116,44,165,239
img/MEN/Shirts_Polos/id_00001985/01_3_back.jpg,id_00001985,gallery,1,upper,61,45,228,244
img/WOMEN/Dresses/id_00001986/02_2_side.jpg,id_00001986,gallery,3,full,124,34,165,255
img/WOMEN/Dresses/id_00001986/02_3_back.jpg,id_00001986,gallery,3,full,55,33,192,256
img/WOMEN/Tees_Tanks/id_00001987/02_2_side.jpg,id_00001987,gallery,1,upper,95,50,208,213
img/WOMEN/Tees_Tanks/id_00001987/02_3_back.jpg,id_00001987,gallery,1,upper,69,1,214,237
img/WOMEN/Dresses/id_00001989/03_1_front.jpg,id_00001989,gallery,3,full,68,45,178,242
img/WOMEN/Dresses/id_00001989/03_2_side.jpg,id_00001989,gallery,3,full,111,41,137,256
img/WOMEN/Dresses/id_00001989/03_3_back.jpg,id_00001989,gallery,3,full,53,39,197,247
img/WOMEN/Dresses/id_00001989/03_7_additional.jpg,id_00001989,gallery,3,full,91,33,177,164
img/WOMEN/Sweatshirts_Hoodies/id_00001992/01_1_front.jpg,id_00001992,gallery,1,upper,56,47,223,226
img/WOMEN/Sweatshirts_Hoodies/id_00001992/01_2_side.jpg,id_00001992,gallery,1,upper,80,46,160,226
img/MEN/Sweaters/id_00001993/01_1_front.jpg,id_00001993,gallery,1,upper,47,46,205,225
img/MEN/Sweaters/id_00001993/01_4_full.jpg,id_00001993,gallery,1,upper,74,27,169,136
img/WOMEN/Dresses/id_00001997/02_3_back.jpg,id_00001997,gallery,3,full,64,42,196,239
img/WOMEN/Dresses/id_00001997/02_4_full.jpg,id_00001997,gallery,3,full,112,36,192,156
img/WOMEN/Pants/id_00001998/04_2_side.jpg,id_00001998,gallery,2,lower,109,1,140,244
img/WOMEN/Pants/id_00001998/04_7_additional.jpg,id_00001998,gallery,2,lower,1,1,256,256
img/WOMEN/Pants/id_00001998/05_1_front.jpg,id_00001998,gallery,2,lower,99,85,161,243
img/WOMEN/Pants/id_00001998/05_2_side.jpg,id_00001998,gallery,2,lower,112,1,141,245
img/WOMEN/Pants/id_00001998/05_3_back.jpg,id_00001998,gallery,2,lower,85,1,177,250
img/WOMEN/Pants/id_00001998/06_2_side.jpg,id_00001998,gallery,2,lower,104,1,139,243
img/WOMEN/Pants/id_00001999/02_1_front.jpg,id_00001999,gallery,2,lower,103,82,162,237
img/WOMEN/Pants/id_00001999/02_3_back.jpg,id_00001999,gallery,2,lower,93,1,167,234
img/WOMEN/Blouses_Shirts/id_00002000/01_2_side.jpg,id_00002000,gallery,1,upper,85,57,193,240
img/WOMEN/Sweatshirts_Hoodies/id_00002002/01_2_side.jpg,id_00002002,gallery,1,upper,93,51,160,241
img/WOMEN/Sweatshirts_Hoodies/id_00002002/01_4_full.jpg,id_00002002,gallery,1,upper,92,40,164,129
img/WOMEN/Graphic_Tees/id_00002003/01_1_front.jpg,id_00002003,gallery,1,upper,65,49,185,194
img/WOMEN/Blouses_Shirts/id_00002004/03_2_side.jpg,id_00002004,gallery,1,upper,100,59,131,231
img/WOMEN/Blouses_Shirts/id_00002004/04_1_front.jpg,id_00002004,gallery,1,upper,67,51,209,216
img/WOMEN/Blouses_Shirts/id_00002004/04_4_full.jpg,id_00002004,gallery,1,upper,103,32,177,131
img/WOMEN/Blouses_Shirts/id_00002005/06_2_side.jpg,id_00002005,gallery,1,upper,106,8,156,180
img/WOMEN/Blouses_Shirts/id_00002005/06_3_back.jpg,id_00002005,gallery,1,upper,47,1,222,191
img/MEN/Pants/id_00002006/05_1_front.jpg,id_00002006,gallery,2,lower,78,2,187,228
img/MEN/Pants/id_00002006/05_3_back.jpg,id_00002006,gallery,2,lower,72,1,173,244
img/MEN/Pants/id_00002006/05_7_additional.jpg,id_00002006,gallery,2,lower,86,102,151,235
img/MEN/Pants/id_00002006/06_1_front.jpg,id_00002006,gallery,2,lower,77,10,183,228
img/MEN/Pants/id_00002006/06_3_back.jpg,id_00002006,gallery,2,lower,71,1,189,246
img/MEN/Pants/id_00002006/06_7_additional.jpg,id_00002006,gallery,2,lower,103,102,169,235
img/MEN/Pants/id_00002006/07_1_front.jpg,id_00002006,gallery,2,lower,85,1,192,217
img/MEN/Pants/id_00002006/07_2_side.jpg,id_00002006,gallery,2,lower,115,5,135,246
img/MEN/Pants/id_00002006/07_7_additional.jpg,id_00002006,gallery,2,lower,86,97,152,230
img/MEN/Pants/id_00002006/08_2_side.jpg,id_00002006,gallery,2,lower,89,1,178,244
img/WOMEN/Dresses/id_00002013/02_1_front.jpg,id_00002013,gallery,3,full,86,33,177,168
img/WOMEN/Dresses/id_00002013/02_3_back.jpg,id_00002013,gallery,3,full,29,1,228,252
img/WOMEN/Blouses_Shirts/id_00002014/01_4_full.jpg,id_00002014,gallery,1,upper,80,37,178,112
img/WOMEN/Blouses_Shirts/id_00002014/01_7_additional.jpg,id_00002014,gallery,1,upper,55,57,204,181
img/WOMEN/Blouses_Shirts/id_00002014/02_1_front.jpg,id_00002014,gallery,1,upper,41,65,214,223
img/WOMEN/Blouses_Shirts/id_00002014/02_3_back.jpg,id_00002014,gallery,1,upper,84,51,197,234
img/WOMEN/Tees_Tanks/id_00002015/01_1_front.jpg,id_00002015,gallery,1,upper,67,46,209,177
img/WOMEN/Tees_Tanks/id_00002015/01_3_back.jpg,id_00002015,gallery,1,upper,95,54,196,190
img/WOMEN/Tees_Tanks/id_00002015/02_3_back.jpg,id_00002015,gallery,1,upper,86,59,218,179
img/WOMEN/Tees_Tanks/id_00002015/03_2_side.jpg,id_00002015,gallery,1,upper,90,50,118,174
img/WOMEN/Tees_Tanks/id_00002015/03_3_back.jpg,id_00002015,gallery,1,upper,55,57,179,174
